user_id,joinedDate,joinedCourses,skills,desired_skills,isVerified,engagement_level,peer_user_id
1673,2022-12-08,SQL,"CSS, Java, AI","Excel, SQL, Machine Learning, AI, Data Science",False,High,2067
1674,2022-12-13,AI,"HTML, Python","CSS, Excel, SQL, AI, Data Science",False,High,9532
1675,2023-09-15,Machine Learning,"CSS, Python, SQL","HTML, CSS, SQL, Java, Machine Learning, AI, Blockchain, Data Science",False,High,1044
1676,2022-03-31,"AI, SQL, Excel, JavaScript","HTML, CSS, JavaScript, Node.js, AI","CSS, SQL, AI",False,Medium,504
1677,2023-10-01,"CSS, AI, Node.js",CSS,"HTML, JavaScript, SQL, Machine Learning",False,Low,187
1678,2022-08-28,"Machine Learning, CSS","JavaScript, Node.js","HTML, JavaScript, AI, Blockchain",True,Low,295
1679,2023-02-25,"Blockchain, Node.js","Excel, Python, Node.js, Blockchain, Data Science","JavaScript, Excel, SQL, Java, Node.js, Blockchain, Data Science",False,High,8061
1680,2022-10-10,Excel,"HTML, CSS, Excel, Data Science","CSS, JavaScript, Python, Java, Data Science",True,Low,1880
1681,2023-05-01,Node.js,"HTML, JavaScript","HTML, Machine Learning, Blockchain, Data Science",True,Low,9724
1682,2023-05-08,"SQL, Node.js, Machine Learning, Excel","HTML, JavaScript, SQL, Data Science","Python, Java, Machine Learning, AI, Data Science",True,Low,8302
1683,2022-06-28,Node.js,HTML,"JavaScript, Blockchain",True,Low,1268
1684,2023-03-02,SQL,"CSS, JavaScript, Excel, Java","HTML, Excel, Java, Machine Learning, AI, Blockchain",False,Low,6377
1685,2023-08-24,"Java, Python, HTML","HTML, Node.js","CSS, Python, SQL, Machine Learning",True,Medium,964
1686,2022-05-13,"AI, Python, SQL, JavaScript","JavaScript, Java","CSS, Blockchain",True,Low,1266
1687,2023-03-13,"Blockchain, CSS","HTML, CSS, JavaScript, Excel","HTML, SQL, Machine Learning, AI, Data Science",False,Low,1044
1688,2022-10-08,"AI, Java",HTML,"HTML, Excel, Python, Node.js, Machine Learning, AI, Blockchain, Data Science",False,Medium,961
1689,2023-12-07,"Node.js, Java, JavaScript","HTML, JavaScript, Python, Java","CSS, Python, Machine Learning, AI, Data Science",False,Low,4721
1690,2023-07-21,"CSS, Node.js, SQL, Blockchain, Excel","HTML, JavaScript, Excel, AI","Python, Java, Machine Learning, AI, Blockchain",False,Low,1701
1691,2023-06-28,"Node.js, Java, CSS","HTML, Excel, Python, SQL","CSS, JavaScript, Java, Machine Learning, Blockchain",True,High,3643
1692,2023-06-27,"Python, SQL, CSS, AI","HTML, CSS","HTML, JavaScript, SQL, Java, Data Science",False,Low,3954
1693,2022-01-02,"SQL, Data Science, CSS, Python","CSS, JavaScript, Python","JavaScript, Excel, Python, Machine Learning, AI",True,Low,237
1694,2023-05-22,"Node.js, JavaScript","HTML, CSS, JavaScript","Excel, Python, Machine Learning",False,Low,3545
1695,2023-07-29,"Java, CSS, AI, Machine Learning","HTML, Excel, Java","CSS, SQL, Java, Machine Learning, AI, Blockchain",False,High,7396
1696,2023-07-08,Excel,"HTML, Excel, Java","Python, Java, AI, Blockchain, Data Science",False,Low,8302
1697,2023-09-16,"Blockchain, SQL, HTML, Python, AI","HTML, CSS, Excel, Python","HTML, CSS, Python, Java, Blockchain",False,High,614
1698,2022-05-29,"SQL, Excel, AI","Python, Machine Learning, AI","Node.js, Machine Learning, Blockchain",False,Low,211
1699,2023-11-05,"Data Science, Python, Java, Blockchain","HTML, CSS, Python, SQL, Data Science","Excel, Node.js",True,Low,105
1700,2023-07-20,"Java, AI, JavaScript, Node.js",CSS,"HTML, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",False,High,2582
1701,2023-06-06,"CSS, Data Science","Excel, Python, Java, AI, Blockchain","HTML, JavaScript, Node.js, AI",False,Low,7008
1702,2023-12-21,Data Science,"CSS, JavaScript, Excel, Python, Java","JavaScript, Python, Node.js, Data Science",False,High,3439
1703,2022-08-02,"Data Science, Blockchain, Node.js, Excel",Unknown,"CSS, Java, Node.js, Machine Learning, Blockchain, Data Science",True,High,3383
1704,2022-09-27,"AI, Node.js, Excel","HTML, CSS, SQL, Data Science","HTML, SQL, Machine Learning, Data Science",False,Low,6414
1705,2022-07-21,"Node.js, Python, Machine Learning, AI, Blockchain","JavaScript, Excel, Python, Node.js, Machine Learning, Data Science","HTML, AI, Data Science",True,Low,1192
1706,2023-04-03,"AI, Blockchain, JavaScript, SQL, Machine Learning","CSS, Python","Excel, Python, Machine Learning, AI, Blockchain, Data Science",True,High,961
1707,2023-12-30,"Excel, HTML, Python","HTML, Java","Machine Learning, AI",False,Low,2456
1708,2023-07-09,HTML,"HTML, Excel, AI","SQL, Java, Node.js, Machine Learning, Blockchain, Data Science",False,Low,7073
1709,2023-11-18,"CSS, Data Science","HTML, Excel","Excel, SQL, Java, Node.js, AI, Data Science",True,Medium,2029
1710,2023-05-23,"Node.js, HTML, Machine Learning, Blockchain","JavaScript, Python, SQL","SQL, Node.js, AI, Data Science",False,Low,2216
1711,2023-07-19,JavaScript,"CSS, Excel, Python, Node.js","CSS, JavaScript, Python, SQL, Java, Machine Learning, Blockchain, Data Science",True,High,1544
1712,2022-12-17,"JavaScript, SQL","HTML, CSS, JavaScript, Python, SQL, Blockchain","CSS, SQL, Machine Learning, AI",True,Medium,1623
1713,2023-09-09,"Java, Machine Learning, Excel","CSS, Node.js, Data Science","HTML, SQL, AI, Data Science",True,Low,3191
1714,2023-12-19,SQL,"HTML, SQL","HTML, Python, SQL, Java, Node.js, Blockchain",False,High,2156
1715,2022-04-13,"SQL, JavaScript, Node.js, Blockchain","CSS, JavaScript, Excel, SQL, Java","HTML, JavaScript, Excel, Python, Blockchain, Data Science",False,Medium,550
1716,2022-03-04,AI,"HTML, Excel","HTML, CSS, Excel, SQL, Machine Learning, AI, Blockchain, Data Science",False,High,4164
1717,2022-12-22,Node.js,"HTML, CSS, JavaScript, SQL, AI","CSS, JavaScript, Machine Learning",True,Low,4769
1718,2022-10-08,"Node.js, Machine Learning, Python, Blockchain, SQL","HTML, Node.js","HTML, Excel, Machine Learning, AI, Blockchain, Data Science",False,Medium,961
1719,2023-04-01,HTML,"CSS, Excel","Python, AI, Blockchain, Data Science",True,Low,6160
1720,2023-10-25,"SQL, Python, Java, Data Science","CSS, Excel, SQL, Machine Learning","Python, SQL, Java, Node.js, AI, Blockchain",False,High,5460
1721,2023-07-05,"Blockchain, CSS, Python","HTML, CSS, Java, Node.js","JavaScript, Python, Node.js, AI",True,Medium,2653
1722,2022-10-11,Data Science,"HTML, CSS, JavaScript","HTML, CSS, Node.js, AI, Blockchain, Data Science",True,High,2582
1723,2022-02-16,"JavaScript, AI, Python","HTML, Excel","HTML, JavaScript, SQL, Node.js, AI",False,High,1187
1724,2022-05-17,"SQL, Blockchain, Excel","HTML, CSS, JavaScript, SQL","HTML, Python, Java, AI",False,Low,1437
1725,2022-07-11,"Blockchain, Node.js, Excel, AI, JavaScript","HTML, CSS, JavaScript, Excel, Python, Node.js","CSS, JavaScript, Excel, Python, SQL, Java, Node.js, Blockchain",True,High,595
1726,2023-03-18,"Data Science, Java","HTML, CSS, Python, Node.js, Data Science","CSS, JavaScript, Java, Node.js, AI, Blockchain",False,Medium,7201
1727,2022-10-07,"Python, Java","SQL, Java","Excel, Java, AI",True,Medium,356
1728,2023-11-11,"SQL, Node.js","HTML, CSS, Excel, Machine Learning","Python, SQL, Machine Learning, AI, Data Science",False,Medium,6453
1729,2022-01-19,"Node.js, JavaScript, Machine Learning, Blockchain","HTML, CSS, Excel, Python, SQL, Java, Node.js, Data Science","HTML, SQL, Java, Machine Learning, Blockchain",True,High,7243
1730,2022-08-02,"Python, HTML","CSS, JavaScript, Node.js","CSS, JavaScript, Blockchain",False,Low,3375
1731,2023-02-21,"CSS, SQL, JavaScript",Java,"HTML, SQL",False,Medium,1
1732,2022-10-16,"Python, AI","CSS, JavaScript, Excel, Java","CSS, Python, SQL, Machine Learning, Data Science",True,Medium,636
1733,2023-12-31,"CSS, Blockchain, Excel, Machine Learning, Node.js","HTML, CSS, Excel, Python, AI","Node.js, Machine Learning",True,Medium,211
1734,2023-09-05,"Blockchain, Java, JavaScript","HTML, CSS, Excel, Python","HTML, SQL, AI, Blockchain",True,Medium,90
1735,2023-01-15,Blockchain,"HTML, CSS, JavaScript, Java","HTML, Machine Learning, Blockchain, Data Science",True,High,9724
1736,2023-03-05,"Python, Data Science, Node.js, CSS, Java",SQL,"SQL, Machine Learning, AI, Blockchain",True,Low,2501
1737,2023-06-21,Python,"HTML, CSS","SQL, Java, AI, Blockchain, Data Science",False,Low,3419
1738,2022-01-13,Machine Learning,"HTML, AI","Python, AI, Blockchain",True,Low,6160
1739,2022-08-20,"Python, Data Science, Excel, JavaScript, SQL",CSS,"CSS, JavaScript, Java, Node.js, AI, Blockchain, Data Science",False,Medium,2522
1740,2022-04-19,JavaScript,"JavaScript, Excel","JavaScript, Python, Machine Learning, AI, Blockchain, Data Science",True,High,6996
1741,2022-04-21,"Machine Learning, Data Science, Java, JavaScript","HTML, Excel","CSS, Python, Node.js, Machine Learning, AI, Blockchain, Data Science",False,Medium,5674
1742,2023-08-14,JavaScript,"Java, Node.js, Blockchain","CSS, JavaScript, Blockchain",False,High,3375
1743,2023-05-15,"SQL, JavaScript","CSS, JavaScript","HTML, CSS, Excel, Python, Machine Learning, AI, Blockchain",True,Low,77
1744,2023-03-01,SQL,"HTML, SQL","JavaScript, Excel, Python, Machine Learning, Blockchain",True,Low,4106
1745,2022-09-14,"Blockchain, HTML","HTML, Excel, Java","HTML, Blockchain, Data Science",True,High,7805
1746,2023-10-14,Blockchain,"CSS, JavaScript, Excel, Java","Excel, Blockchain, Data Science",False,High,932
1747,2022-08-26,"Machine Learning, AI, SQL, Excel, Python","HTML, Excel, SQL","CSS, Excel, Python, Java, Node.js, Machine Learning, Blockchain",False,High,523
1748,2022-09-22,Data Science,"HTML, CSS, Excel, Python","Node.js, AI",True,Low,5700
1749,2022-06-21,"Node.js, SQL, JavaScript, CSS, Java",Unknown,"HTML, JavaScript, Data Science",True,Low,267
1750,2022-10-19,"HTML, Data Science","HTML, CSS, Python","HTML, Java, Node.js, Machine Learning, Blockchain, Data Science",True,High,6182
1751,2023-11-26,"SQL, Data Science, Machine Learning","HTML, JavaScript, SQL, Machine Learning","CSS, Python, Machine Learning, Blockchain",False,Medium,1258
1752,2022-01-16,AI,"CSS, JavaScript, SQL, Java","JavaScript, Excel, SQL, AI, Blockchain, Data Science",False,High,1552
1753,2023-01-19,"CSS, Excel, Machine Learning","CSS, JavaScript, Python, SQL","HTML, SQL, AI, Data Science",True,Low,3191
1754,2022-04-17,"Data Science, SQL, JavaScript","CSS, JavaScript, Python, Java, AI","Python, Node.js, AI, Data Science",True,Medium,7609
1755,2022-12-21,"Node.js, Data Science, Blockchain","CSS, JavaScript, AI","Java, Machine Learning, AI, Data Science",False,Medium,324
1756,2022-11-05,"CSS, AI, Blockchain, Excel","HTML, Node.js, Blockchain","JavaScript, Node.js, Blockchain, Data Science",True,Low,2244
1757,2023-01-01,"Node.js, CSS","HTML, CSS, JavaScript, Python","CSS, Python, SQL, Node.js, Machine Learning, Blockchain, Data Science",True,High,1283
1758,2023-09-11,"CSS, HTML, Python, AI","HTML, Excel, SQL, Java, Node.js","Excel, SQL, AI",False,Low,1795
1759,2023-02-28,"Data Science, Machine Learning, CSS, AI","HTML, CSS, JavaScript, Excel, Python","JavaScript, SQL, Data Science",False,Low,6649
1760,2022-07-11,"JavaScript, Excel",Unknown,"HTML, JavaScript, Java, AI, Blockchain, Data Science",True,Medium,2522
1761,2023-02-09,"SQL, CSS, Node.js","CSS, JavaScript","CSS, Node.js, Machine Learning, Blockchain",True,High,3228
1762,2023-09-30,"Blockchain, CSS, Data Science, JavaScript","HTML, JavaScript, Excel, Python, Node.js, AI, Blockchain","CSS, Python, Java, AI, Blockchain, Data Science",True,High,5165
1763,2022-11-16,"Excel, CSS, Python, Java","HTML, CSS, JavaScript, Python, AI","HTML, Python, Java, Blockchain, Data Science",True,Medium,3904
1764,2023-09-12,"Data Science, Java, CSS","HTML, Excel, SQL, Java, Node.js","HTML, Excel, SQL, Node.js, Machine Learning, Data Science",True,Medium,658
1765,2023-10-18,"SQL, Node.js",HTML,"Excel, Java, Node.js, Machine Learning, AI, Blockchain",True,Medium,2712
1766,2022-10-30,"HTML, JavaScript, SQL, Machine Learning, Data Science","HTML, Java","JavaScript, SQL, Data Science",False,High,6649
1767,2023-08-17,SQL,"HTML, CSS, JavaScript, Excel","HTML, JavaScript, Python, AI, Blockchain, Data Science",True,Low,6996
1768,2023-09-01,HTML,"Excel, Python, Java","HTML, Java, Node.js, Data Science",True,High,253
1769,2023-07-13,Excel,SQL,"HTML, JavaScript, Python, Machine Learning, AI, Data Science",True,Low,4569
1770,2023-07-02,Java,HTML,"CSS, Excel, Python, Machine Learning, AI, Data Science",False,Low,140
1771,2023-05-31,JavaScript,"HTML, Excel","CSS, Excel, SQL, Node.js, Machine Learning, Data Science",False,Low,9338
1772,2023-10-22,"Data Science, Java","HTML, CSS","SQL, AI, Blockchain, Data Science",True,Medium,90
1773,2022-11-28,HTML,"HTML, CSS, JavaScript, Python, AI","HTML, CSS, Node.js",True,High,64
1774,2022-10-18,"HTML, Python","CSS, Excel, SQL","HTML, Python, Machine Learning, AI, Data Science",False,High,961
1775,2022-06-02,"CSS, Excel, Machine Learning","CSS, Python, Data Science","HTML, Excel, Python, SQL, Node.js, AI",True,Medium,9325
1776,2022-12-28,Machine Learning,"HTML, CSS","AI, Blockchain",True,Low,7807
1777,2022-07-12,"SQL, JavaScript, CSS, Data Science","CSS, Python, Java","CSS, JavaScript, Python, Node.js, AI, Blockchain, Data Science",True,High,9829
1778,2022-03-10,"Machine Learning, Java, AI, CSS","JavaScript, Excel, Python, SQL","HTML, Python, Data Science",True,Low,570
1779,2023-05-04,Machine Learning,"HTML, CSS, Excel, Node.js, AI, Data Science","HTML, Blockchain",True,Low,402
1780,2022-09-06,"Java, CSS, Python, JavaScript, AI","CSS, Excel, Machine Learning","HTML, CSS, SQL, Machine Learning, AI, Blockchain",False,Medium,2967
1781,2022-05-31,"JavaScript, Machine Learning, Data Science","HTML, CSS, Excel, Python, Node.js","SQL, Node.js, Machine Learning, Blockchain, Data Science",True,High,7535
1782,2022-06-14,Node.js,"Java, Data Science","JavaScript, Python, SQL",False,Low,336
1783,2022-02-03,"SQL, HTML, AI, Excel, JavaScript","CSS, JavaScript, Excel, SQL, Java","JavaScript, Blockchain, Data Science",False,Low,3457
1784,2022-06-15,"CSS, AI, SQL","HTML, CSS, Excel, Python, SQL, Java","CSS, JavaScript, Java, AI",True,High,765
1785,2023-03-06,"Machine Learning, AI",CSS,"JavaScript, Excel, SQL, Java, Node.js, Machine Learning, AI, Blockchain",True,High,1570
1786,2023-07-17,"Python, HTML, SQL",Unknown,"HTML, CSS, Python, SQL, Node.js, Machine Learning, Blockchain, Data Science",False,High,5674
1787,2023-12-29,"CSS, Excel","Node.js, Blockchain","HTML, Excel, Python, Machine Learning, AI, Data Science",True,Medium,961
1788,2022-03-18,"CSS, Blockchain","HTML, Excel","HTML, Excel, SQL, Java, AI, Blockchain, Data Science",True,Medium,6879
1789,2023-02-19,"AI, SQL, JavaScript, Excel","HTML, CSS, Excel, Python, Node.js","HTML, CSS, Excel, SQL, Java, Node.js, Machine Learning, Blockchain",True,High,1217
1790,2022-03-17,"AI, JavaScript, Data Science, Node.js","HTML, JavaScript, Excel, SQL, Java","HTML, CSS, Python, SQL, AI, Data Science",True,Medium,6384
1791,2022-07-20,"CSS, Machine Learning","HTML, CSS, JavaScript, Data Science","HTML, Excel, SQL, Node.js, AI, Data Science",True,Low,1845
1792,2022-11-30,"Java, Data Science","HTML, CSS, Python, Node.js, AI","HTML, JavaScript, Excel",False,Low,6
1793,2023-08-13,"CSS, HTML, Machine Learning","HTML, CSS, JavaScript, Python, SQL",Blockchain,True,Low,19
1794,2023-05-25,"HTML, Machine Learning, Python, AI, CSS","CSS, JavaScript, Excel, Node.js, AI","Python, SQL, Java, Node.js, AI, Data Science",False,Medium,5460
1795,2022-10-03,"Node.js, HTML, JavaScript, Python, SQL","Excel, SQL, AI","CSS, JavaScript, Excel, Python, SQL, Machine Learning, Blockchain, Data Science",False,High,6365
1796,2023-02-20,SQL,"HTML, JavaScript, SQL","HTML, JavaScript, Python, SQL, Node.js, AI, Blockchain, Data Science",True,High,3995
1797,2022-06-09,"Java, Node.js, Python, SQL, Machine Learning","HTML, CSS, Java","JavaScript, Excel, Python, SQL, Blockchain, Data Science",True,Medium,4539
1798,2023-02-25,"Java, Node.js","CSS, JavaScript, Excel, Java, Machine Learning","HTML, SQL, Node.js, AI, Blockchain, Data Science",True,Medium,4280
1799,2023-05-24,"AI, CSS, Python, Machine Learning","HTML, JavaScript, SQL, Data Science","Java, Machine Learning, AI",False,Medium,2262
1800,2023-04-19,"Java, Blockchain, HTML","HTML, JavaScript, Excel, Node.js","Excel, Java, AI, Data Science",False,Medium,6369
1801,2023-07-22,"JavaScript, Excel, Node.js","HTML, CSS, Excel, SQL, Data Science","Python, SQL, Node.js, Machine Learning, Blockchain, Data Science",True,Medium,1283
1802,2022-01-24,"JavaScript, Java, HTML","HTML, Node.js","Machine Learning, Blockchain",True,Low,6092
1803,2023-10-03,Node.js,"HTML, CSS, JavaScript, Blockchain","HTML, Python, SQL, Machine Learning, Blockchain, Data Science",False,Low,3341
1804,2022-04-07,"Machine Learning, Excel, Blockchain, Node.js, Python",CSS,"HTML, Excel",False,Low,17
1805,2023-02-27,"Blockchain, Java, CSS, AI, Data Science","CSS, JavaScript, Excel","HTML, CSS, Excel, Java, Machine Learning, AI",True,High,172
1806,2022-07-13,"HTML, CSS","HTML, CSS, JavaScript, Excel, Java","Excel, AI, Data Science",True,Low,4790
1807,2023-04-04,"Data Science, Python, CSS, SQL","HTML, JavaScript, Excel, Java","HTML, Python, AI, Blockchain",True,Low,834
1808,2023-10-27,"Machine Learning, CSS, Java",Excel,"HTML, JavaScript, SQL, Machine Learning, Data Science",True,Medium,3490
1809,2023-01-24,"CSS, Node.js, HTML, Python, Excel","HTML, CSS, JavaScript, Python, Java","CSS, Excel, Python, Machine Learning, AI, Blockchain, Data Science",True,High,140
1810,2023-12-23,"CSS, Excel, HTML, Data Science, AI","Python, Java, Node.js","CSS, JavaScript, Python, Java, Node.js, Machine Learning, AI, Data Science",True,High,6038
1811,2022-05-28,"JavaScript, Java, HTML","CSS, JavaScript, Excel","HTML, Excel, Python, Blockchain, Data Science",True,Medium,188
1812,2023-10-11,"AI, SQL, Excel","CSS, JavaScript","Python, Java, Blockchain, Data Science",False,Low,1113
1813,2022-05-02,"HTML, Node.js","HTML, CSS, Excel, SQL, Java","Python, Java, Machine Learning, AI, Data Science",False,Low,8302
1814,2022-11-18,Blockchain,"CSS, Excel, SQL, Node.js","CSS, JavaScript, Python, Machine Learning, Data Science",False,Low,2565
1815,2023-04-09,"SQL, Node.js","HTML, JavaScript, Python, Java, Data Science","Java, Node.js, Machine Learning, AI, Blockchain, Data Science",False,Medium,2582
1816,2022-05-28,"Data Science, Excel, CSS","CSS, Python","HTML, SQL, Node.js, Machine Learning, Blockchain, Data Science",True,Medium,6008
1817,2023-07-24,"Node.js, CSS, SQL","HTML, Excel, SQL, Java","HTML, Excel, Node.js, Machine Learning, AI",False,Medium,6948
1818,2023-08-01,"JavaScript, SQL","HTML, SQL","CSS, Python, Java, Node.js, Machine Learning, AI",True,Medium,704
